Flight_ID,Airline,Source,Destination,Date_of_Journey,Dep_Time,Duration,Total_Stops,Class,Days_Left,Price,Distance_km
4321,,delhi,Kolkata,14/11/2025,4:30,1h 52m,,Eco,55.0,8252.57,1300
4322,Vistara,Chenai,cochin,16/05/2025,10:15,1h 46m,,Biz,4.0,12845.08,500
4323,indigo,MUMBAI,Bangalore,2025-01-08,1:15,2h 46m,1 Stop,Eco,58.0,5997.76,840
4324,IndiGo,Bangalore,Cochin,12/08/2025,12:00,2h 5m,,Eco,46.0,2926.2,360
4325,Vistara,Delhi,Cochin,07/10/2025,0:30,1h 25m,2+ stops,BUSINESS,41.0,43955.14,2100
4326,Vistara,Hyderabad,Kolkata,2025-05-31,11:15,3h 8m,2+ stops,Biz,46.0,26647.03,1190
4327,Go Air,Hyderabad,Mumbai,23/07/2025,17:15,2h 44m,Non Stop,Eco,53.0,,620
4328,indigo,Delhi,HYDERABAD,01/22/2025,16:45,2h 31m,1 stop,Economy,42.0,,1260
4329,AIR INDIA,delhi,Kolkata,03/24/2025,7:45,2h 54m,1 stop,Business,2.0,32464.74,1300
4330,AIR INDIA,Banglore,Kolkata,21/03/2025,7:00,4h 26m,1 stop,BUSINESS,50.0,34257.52,1560
4331,Spice Jet,delhi,HYDERABAD,2025-04-14,1:00,6h 22m,Non Stop,Business,47.0,22698.32,1260
4332,IndiGo,Banglore,cochin,11-Dec-2025,23:00,5h 49m,Non Stop,Economy,17.0,3172.03,360
4333,AIR INDIA,Kolkata,Bangalore,27-Jun-2025,14:30,2h 34m,non-stop,Biz,9.0,33920.77,1560
4334,Air India,Banglore,cochin,2025-01-08,21:15,4h 13m,1 stop,Biz,7.0,9549.92,360
4335,Go Air,MUMBAI,HYDERABAD,16-Jun-2025,0:00,4h 39m,2 stops,economy,42.0,4408.86,620
4336,GoAir,Delhi,Mumbai,04/10/2025,18:15,1h 52m,Non Stop,,52.0,7370.16,1150
4337,IndiGo,Mumbai,HYDERABAD,06/09/2025,22:30,3h 59m,non-stop,Economy,15.0,4914.74,620
4338,AIR INDIA,Bangalore,Cochin,21-Jun-2025,9:15,4h 47m,,,37.0,8498.92,360
4339,Air India,MUMBAI,cochin,02/04/2025,5:45,1h 25m,Non Stop,BUSINESS,47.0,17071.18,860
4340,Vistara,MUMBAI,cochin,26-Oct-2025,11:00,2h 30m,2+ stops,economy,52.0,6628.48,860
4341,Go Air,delhi,Bangalore,18-Apr-2025,7:00,2h 3m,2 stops,Biz,1.0,36356.76,1740
4342,Vistara,Delhi,Mumbai,2025-02-23,0:45,1h 47m,Non Stop,Business,16.0,26150.05,1150
4343,indigo,Bangalore,Delhi,08/05/2025,15:00,5h 33m,1 Stop,Business,13.0,32699.2,1740
4344,Go Air,Banglore,HYDERABAD,2025-08-24,20:15,3h 26m,non-stop,BUSINESS,44.0,9243.49,500
4345,AIR INDIA,Chennai,Kolkata,09-Jul-2025,21:30,1h 30m,2 stops,economy,19.0,11816.93,1360
4346,IndiGo,delhi,Delhi,27-Dec-2025,11:00,2h 25m,2 stops,Eco,4.0,8643.36,1030
4347,Vistara,Chenai,cochin,26-Apr-2025,18:15,2h 35m,,Business,47.0,11109.5,500
4348,Spice Jet,delhi,Kolkata,04-Aug-2025,16:00,4h 20m,2 stops,Biz,33.0,26932.52,1300
4349,Spice Jet,Delhi,Cochin,2025-04-05,0:00,3h 0m,1 Stop,economy,7.0,14539.11,2100
4350,Air India,Mumbai,Kolkata,2025-10-06,15:30,2h 8m,,BUSINESS,15.0,38853.77,1650
4351,Air India,delhi,Bangalore,17/08/2025,10:00,2h 36m,non-stop,Eco,19.0,14386.5,1740
4352,AirAsia,Mumbai,Kolkata,23/01/2025,0:30,9h 58m,2 stops,Biz,7.0,36969.07,1650
4353,indigo,Hyderabad,Mumbai,09/12/2025,11:30,2h 33m,,Biz,6.0,14493.65,620
4354,IndiGo,delhi,Mumbai,05/08/2025,12:45,,2+ stops,Economy,46.0,8451.98,1150
4355,indigo,Delhi,Mumbai,25-Sep-2025,13:30,5h 0m,2 stops,Eco,22.0,9511.45,1150
4356,Spice Jet,Chenai,Hyderabad,01/02/2025,16:15,1h 24m,2+ stops,BUSINESS,30.0,10151.32,515
4357,SpiceJet,delhi,Hyderabad,16/10/2025,13:00,1h 48m,1 Stop,Business,31.0,24532.76,1260
4358,Vistara,Bangalore,HYDERABAD,12-Feb-2025,19:30,2h 27m,,economy,45.0,4309.01,500
4359,Go Air,Bangalore,HYDERABAD,26/09/2025,5:15,2h 24m,1 Stop,economy,43.0,3711.62,500
4360,IndiGo,MUMBAI,HYDERABAD,11/12/2025,14:15,1h 37m,2+ stops,Biz,10.0,15587.91,620
4361,indigo,delhi,Cochin,06/16/2025,14:45,,,Business,20.0,45763.85,2100
4362,Vistara,Hyderabad,Cochin,2025-06-20,2:45,1h 3m,,Biz,7.0,17254.78,700
4363,AirAsia,Mumbai,Cochin,06/02/2025,17:30,1h 49m,2 stops,economy,10.0,6460.26,860
4364,Air India,Chenai,Mumbai,11/08/2025,0:45,1h 22m,2 stops,Biz,4.0,24408.35,1030
4365,indigo,Chennai,Cochin,28-Apr-2025,10:15,1h 1m,1 stop,Economy,35.0,3545.83,500
4366,GoAir,Banglore,Chennai,01-Aug-2025,23:15,1h 48m,1 stop,BUSINESS,55.0,5605.34,290
4367,AIR INDIA,Chenai,Hyderabad,13-Oct-2025,2:00,1h 57m,Non Stop,,26.0,4169.48,515
4368,Go Air,Mumbai,Cochin,11/06/2025,9:30,1h 46m,1 Stop,BUSINESS,49.0,14223.54,860
4369,Spice Jet,Chenai,Mumbai,29-Aug-2025,2:45,6h 58m,2+ stops,Eco,35.0,8284.07,1030
4370,IndiGo,Mumbai,cochin,2025-03-25,21:15,6h 3m,2+ stops,economy,4.0,8013.59,860
4371,AirAsia,Bangalore,Delhi,16/12/2025,1:45,2h 16m,1 stop,,22.0,11362.73,1740
4372,IndiGo,Delhi,Bangalore,03/23/2025,6:00,3h 8m,,Business,49.0,,1740
4373,Go Air,Banglore,Hyderabad,08/09/2025,17:30,5h 0m,non-stop,BUSINESS,47.0,9033.94,500
4374,Vistara,Delhi,Hyderabad,10-Dec-2025,23:45,1h 27m,non-stop,Business,19.0,28303.22,1260
4375,Air India,Banglore,Hyderabad,17-Dec-2025,12:00,1h 57m,2+ stops,,26.0,4394.79,500
4376,Go Air,Banglore,Bangalore,06/12/2025,16:45,4h 10m,1 Stop,Business,37.0,19818.83,1030
4377,AIR INDIA,Chennai,Bangalore,2025-04-29,22:30,0h 52m,,Business,51.0,6275.59,290
4378,Go Air,Delhi,cochin,05/09/2025,21:15,,1 stop,economy,44.0,12415.73,2100
4379,Go Air,Delhi,Bangalore,2025-11-26,6:30,2h 51m,1 Stop,BUSINESS,15.0,33927.22,1740
4380,AirAsia,Delhi,Bangalore,04/21/2025,14:15,2h 40m,2 stops,Economy,43.0,11211.41,1740
4381,Vistara,Mumbai,Kolkata,06-Apr-2025,7:15,1h 7m,2 stops,economy,10.0,15324.92,1650
4382,SpiceJet,Hyderabad,Kolkata,18-Sep-2025,17:45,1h 14m,2+ stops,BUSINESS,32.0,28779.64,1190
4383,AirAsia,delhi,Chennai,18-Dec-2025,11:15,1h 21m,non-stop,Biz,48.0,32331.95,1760
4384,Go Air,Mumbai,Delhi,2025-08-01,9:45,1h 44m,2 stops,BUSINESS,36.0,21857.43,1150
4385,IndiGo,Mumbai,Delhi,23-Sep-2025,19:45,3h 58m,1 Stop,Biz,37.0,22762.85,1150
4386,Vistara,Hyderabad,cochin,31-Oct-2025,2:30,3h 6m,2+ stops,Biz,58.0,16506.4,700
4387,Go Air,Chennai,cochin,13-Apr-2025,9:15,3h 5m,non-stop,Business,22.0,10932.55,500
4388,AIR INDIA,Mumbai,Kolkata,02-May-2025,1:00,5h 14m,,economy,6.0,13591.44,1650
4389,IndiGo,Kolkata,Bangalore,22-Mar-2025,14:00,5h 14m,2 stops,Biz,19.0,32319.35,1560
4390,SpiceJet,Banglore,Kolkata,07/22/2025,21:15,3h 31m,,Economy,14.0,10828.73,1560
4391,AirAsia,Bangalore,Hyderabad,2025-05-17,14:45,4h 6m,2 stops,Eco,51.0,3831.44,500
4392,GoAir,Chennai,Kolkata,21/03/2025,4:15,0h 58m,,,17.0,9699.36,1360
4393,SpiceJet,Bangalore,Cochin,29/07/2025,8:45,3h 57m,1 stop,Biz,48.0,7205.99,360
4394,SpiceJet,Banglore,Kolkata,2025-06-02,17:15,1h 39m,,Eco,54.0,10286.58,1560
4395,indigo,Banglore,Bangalore,2025-12-23,17:15,2h 45m,Non Stop,BUSINESS,46.0,17133.74,1030
4396,GoAir,Bangalore,Hyderabad,2025-05-12,11:00,0h 54m,Non Stop,economy,52.0,3231.47,500
4397,IndiGo,MUMBAI,Bangalore,06/25/2025,9:45,3h 36m,2+ stops,Biz,30.0,20300.05,840
4398,AIR INDIA,Bangalore,Kolkata,05/03/2025,13:30,3h 44m,2 stops,Business,3.0,37353.03,1560
4399,AirAsia,Kolkata,cochin,01/07/2025,0:30,2h 15m,1 Stop,BUSINESS,40.0,32836.22,1900
4400,Spice Jet,Kolkata,Chennai,28-May-2025,14:30,4h 23m,1 Stop,Eco,33.0,8369.53,1360
4401,SpiceJet,Hyderabad,Bangalore,17-Dec-2025,23:00,2h 0m,1 Stop,economy,24.0,4111.45,500
4402,IndiGo,Bangalore,Hyderabad,04/08/2025,6:15,5h 2m,2 stops,BUSINESS,44.0,10531.76,500
4403,SpiceJet,Hyderabad,HYDERABAD,08/06/2025,14:30,0h 51m,2+ stops,economy,26.0,7804.54,1030
4404,,Bangalore,Cochin,2025-08-19,23:00,1h 22m,1 Stop,BUSINESS,23.0,8206.72,360
4405,Air India,Banglore,Chennai,22/11/2025,20:45,1h 17m,1 stop,BUSINESS,26.0,7505.49,290
4406,Air India,Chennai,cochin,27-Nov-2025,12:45,2h 43m,2+ stops,,55.0,,500
4407,indigo,Mumbai,Delhi,02-Oct-2025,14:00,3h 34m,2 stops,Economy,4.0,9075.47,1150
4408,AIR INDIA,Banglore,Cochin,12/19/2025,15:30,2h 38m,non-stop,BUSINESS,,8223.27,360
4409,Spice Jet,MUMBAI,Hyderabad,06/29/2025,15:15,1h 54m,1 stop,Economy,18.0,4957.48,620
4410,IndiGo,Hyderabad,Cochin,26/10/2025,18:15,4h 15m,,Economy,17.0,5553.89,700
4411,IndiGo,Mumbai,HYDERABAD,07-Dec-2025,18:00,2h 46m,2+ stops,Business,57.0,12540.94,620
4412,Air India,delhi,Hyderabad,23-Jun-2025,6:45,3h 0m,,Economy,3.0,9560.84,1260
4413,AirAsia,delhi,Bangalore,2025-10-11,0:00,3h 30m,,Eco,2.0,11227.98,1740
4414,Go Air,delhi,Bangalore,13/02/2025,1:45,1h 26m,1 stop,,13.0,12600.5,1740
4415,Vistara,Banglore,Chennai,30-Jul-2025,20:30,1h 36m,Non Stop,Biz,38.0,6521.84,290
4416,AirAsia,Mumbai,Chennai,2025-12-29,15:00,3h 54m,non-stop,economy,47.0,6170.01,1030
4417,Air India,delhi,Delhi,2025-03-10,9:45,3h 41m,2 stops,Economy,8.0,8627.74,1030
4418,Go Air,Kolkata,Delhi,26/12/2025,6:15,,,Business,21.0,26111.84,1300
4419,,Kolkata,Hyderabad,23-Sep-2025,18:30,1h 42m,non-stop,economy,23.0,8238.94,1190
4420,IndiGo,Hyderabad,Delhi,2025-12-21,3:30,2h 29m,Non Stop,Business,38.0,24269.53,1260
4421,,Mumbai,Kolkata,02/10/2025,8:45,6h 3m,1 Stop,Economy,55.0,12235.04,1650
4422,Spice Jet,Kolkata,Cochin,09/06/2025,20:45,5h 42m,Non Stop,Biz,47.0,37731.33,1900
4423,GoAir,Chennai,Delhi,06-Oct-2025,2:45,2h 17m,1 Stop,Biz,14.0,32085.09,1760
4424,AIR INDIA,Chenai,cochin,05/20/2025,6:30,1h 52m,non-stop,Economy,10.0,4249.41,500
4425,IndiGo,Delhi,Hyderabad,2025-03-12,2:15,5h 30m,non-stop,Eco,14.0,8934.95,1260
4426,IndiGo,Bangalore,Delhi,25-May-2025,4:45,4h 57m,2 stops,Business,1.0,40291.15,1740
4427,SpiceJet,Banglore,Delhi,09-Jul-2025,2:30,2h 39m,Non Stop,Biz,12.0,35191.72,1740
4428,Go Air,Kolkata,Chennai,12/02/2025,2:45,2h 41m,2 stops,Economy,44.0,9066.62,1360
4429,IndiGo,MUMBAI,Bangalore,11/05/2025,15:00,2h 34m,non-stop,economy,60.0,5621.17,840
4430,AirAsia,Bangalore,Mumbai,2025-04-17,11:15,2h 40m,,BUSINESS,14.0,17370.44,840
4431,indigo,Hyderabad,Chennai,01/14/2025,16:30,2h 14m,Non Stop,Eco,55.0,3674.67,515
4432,GoAir,Chennai,Delhi,10/16/2025,9:45,3h 19m,non-stop,Eco,41.0,10527.51,1760
4433,Go Air,Kolkata,Delhi,18/04/2025,12:30,1h 45m,2+ stops,Eco,16.0,9382.96,1300
4434,Spice Jet,Hyderabad,Cochin,2025-08-15,0:00,,non-stop,economy,22.0,4485.51,700
4435,SpiceJet,Banglore,Cochin,04/14/2025,14:00,1h 21m,2 stops,Eco,37.0,2643.27,360
4436,Go Air,delhi,HYDERABAD,17/07/2025,1:45,,Non Stop,Biz,55.0,24565.94,1260
4437,indigo,MUMBAI,Cochin,2025-09-02,3:45,7h 25m,2 stops,Biz,15.0,19137.3,860
4438,Vistara,Delhi,HYDERABAD,2025-07-25,19:45,4h 45m,Non Stop,Biz,29.0,26426.78,1260
4439,AirAsia,Bangalore,Kolkata,2025-09-24,9:15,1h 21m,2 stops,Economy,6.0,11277.06,1560
4440,AIR INDIA,MUMBAI,HYDERABAD,04/07/2025,15:15,2h 46m,,economy,11.0,5302.71,620
4441,GoAir,Hyderabad,Delhi,2025-02-26,7:15,2h 31m,,Biz,39.0,23649.34,1260
4442,Go Air,delhi,Hyderabad,05/03/2025,19:30,2h 45m,1 Stop,Biz,6.0,28342.67,1260
4443,Spice Jet,Delhi,Chennai,09/08/2025,19:15,1h 9m,non-stop,Business,36.0,33715.32,1760
4444,indigo,MUMBAI,Hyderabad,12-Mar-2025,18:00,5h 22m,,BUSINESS,60.0,12023.79,620
4445,Vistara,Bangalore,HYDERABAD,2025-01-30,17:45,1h 52m,2 stops,economy,14.0,4491.92,500
4446,Go Air,Delhi,Bangalore,12-May-2025,6:15,,1 Stop,Business,7.0,34854.08,1740
4447,indigo,Hyderabad,Kolkata,11-Jun-2025,17:00,3h 28m,Non Stop,Economy,9.0,9280.72,1190
4448,Go Air,Hyderabad,Mumbai,2025-12-30,4:30,1h 22m,1 stop,BUSINESS,47.0,11449.66,620
4449,Air India,Bangalore,Delhi,24-Aug-2025,19:15,1h 37m,1 Stop,Business,10.0,36650.34,1740
4450,Go Air,Chenai,Kolkata,07/12/2025,8:30,5h 49m,non-stop,Eco,40.0,8815.5,1360
4451,Spice Jet,Mumbai,Kolkata,2025-01-28,8:30,2h 59m,2+ stops,economy,18.0,11403.23,1650
4452,indigo,Banglore,HYDERABAD,2025-06-09,18:15,3h 55m,1 Stop,Business,52.0,11600.9,500
4453,AirAsia,Hyderabad,Kolkata,27-Oct-2025,14:00,5h 46m,Non Stop,Biz,4.0,21958.67,1190
4454,IndiGo,Delhi,Cochin,10/12/2025,6:00,2h 10m,,Economy,6.0,15615.41,2100
4455,AIR INDIA,Bangalore,Mumbai,24-Jul-2025,0:30,1h 11m,,Biz,30.0,19274.28,840
4456,Spice Jet,delhi,cochin,08/11/2025,3:00,3h 34m,non-stop,Biz,33.0,38730.59,2100
4457,Vistara,Banglore,Mumbai,09/04/2025,2:30,3h 2m,1 stop,Biz,53.0,18290.65,840
4458,AirAsia,delhi,cochin,12/22/2025,14:45,1h 37m,Non Stop,Economy,58.0,12126.38,2100
4459,Go Air,Banglore,HYDERABAD,20/05/2025,17:30,2h 21m,1 stop,economy,29.0,4007.92,500
4460,indigo,Mumbai,Kolkata,14-Mar-2025,8:15,2h 34m,Non Stop,Economy,50.0,11194.31,1650
4461,SpiceJet,Delhi,Bangalore,22-May-2025,6:15,1h 7m,1 Stop,Economy,43.0,12266.38,1740
4462,Go Air,delhi,HYDERABAD,01/25/2025,17:30,4h 49m,,Business,41.0,22497.49,1260
4463,GoAir,Banglore,Bangalore,2025-06-22,13:00,1h 55m,Non Stop,economy,56.0,6381.62,1030
4464,Air India,Hyderabad,Chennai,10/17/2025,7:45,7h 37m,2+ stops,Eco,14.0,5318.51,515
4465,AirAsia,delhi,Delhi,07/06/2025,0:45,2h 36m,Non Stop,Biz,5.0,20366.88,1030
4466,AirAsia,Kolkata,Cochin,22-Oct-2025,11:45,2h 41m,Non Stop,Biz,39.0,35978.41,1900
4467,Spice Jet,Delhi,Cochin,27-Jul-2025,11:45,4h 0m,2+ stops,economy,11.0,16001.76,2100
4468,AirAsia,Chennai,Kolkata,14-May-2025,6:15,0h 52m,1 Stop,Business,49.0,23547.51,1360
4469,indigo,Hyderabad,Kolkata,03/08/2025,5:30,2h 34m,non-stop,Eco,30.0,8552.61,1190
4470,Air India,Chennai,Kolkata,09/17/2025,13:15,5h 5m,non-stop,BUSINESS,60.0,24270.64,1360
4471,indigo,MUMBAI,Kolkata,04/25/2025,0:30,,1 Stop,Eco,44.0,11321.74,1650
4472,SpiceJet,MUMBAI,Hyderabad,15-Dec-2025,8:15,5h 35m,2 stops,Eco,58.0,4613.72,620
4473,SpiceJet,Bangalore,HYDERABAD,2025-05-13,11:45,3h 51m,1 Stop,Eco,59.0,3407.99,500
4474,IndiGo,Hyderabad,Delhi,29/11/2025,16:30,5h 33m,,Business,60.0,26025.8,1260
4475,Air India,Chenai,cochin,07/03/2025,8:00,3h 21m,,Eco,60.0,3708.36,500
4476,Go Air,Chennai,Mumbai,12/21/2025,2:00,2h 32m,non-stop,BUSINESS,13.0,20010.38,1030
4477,indigo,Bangalore,Hyderabad,07/07/2025,13:15,2h 55m,1 stop,Business,38.0,10747.5,500
4478,AIR INDIA,Delhi,Cochin,12/20/2025,5:45,1h 32m,1 Stop,Biz,22.0,51828.68,2100
4479,Go Air,delhi,cochin,27-Aug-2025,7:45,3h 39m,1 stop,Economy,55.0,13022.74,2100
4480,Air India,Banglore,HYDERABAD,05/08/2025,21:00,2h 26m,Non Stop,Biz,32.0,11648.47,500
4481,AIR INDIA,Mumbai,Chennai,05-May-2025,23:30,5h 43m,2+ stops,Biz,31.0,26563.08,1030
4482,Spice Jet,Mumbai,Chennai,23/12/2025,10:30,1h 34m,Non Stop,Business,52.0,18586.88,1030
4483,Spice Jet,Kolkata,Mumbai,15/02/2025,4:45,2h 7m,1 Stop,Eco,7.0,11079.95,1650
4484,indigo,Bangalore,Mumbai,26-Sep-2025,11:30,,2+ stops,economy,5.0,6539.38,840
4485,GoAir,Delhi,Chennai,2025-12-02,6:15,2h 42m,2 stops,Biz,18.0,36911.26,1760
4486,IndiGo,Hyderabad,Mumbai,23/07/2025,15:00,2h 7m,2 stops,Biz,12.0,13911.83,620
4487,SpiceJet,Chennai,Cochin,08/23/2025,13:30,1h 16m,2 stops,Biz,41.0,10802.91,500
4488,SpiceJet,Mumbai,cochin,07-Oct-2025,22:45,1h 43m,1 stop,Business,55.0,16743.49,860
4489,Spice Jet,Chenai,Bangalore,28/03/2025,12:45,2h 24m,2+ stops,Biz,51.0,,290
4490,Vistara,delhi,Hyderabad,07/17/2025,7:45,1h 4m,2 stops,Eco,47.0,9266.93,1260
4491,AIR INDIA,Kolkata,Cochin,19/04/2025,21:45,1h 27m,2+ stops,Biz,17.0,49197.12,1900
4492,GoAir,Delhi,Kolkata,02/10/2025,5:45,4h 40m,,Business,12.0,25078.2,1300
4493,Air India,Chennai,cochin,22-Jul-2025,4:15,1h 40m,Non Stop,Economy,40.0,3682.34,500
4494,GoAir,Bangalore,cochin,29-Sep-2025,1:45,2h 12m,1 Stop,Economy,46.0,2502.61,360
4495,GoAir,MUMBAI,Cochin,05-Jul-2025,8:00,1h 16m,,Biz,12.0,17451.87,860
4496,Vistara,Kolkata,HYDERABAD,26/06/2025,10:45,1h 51m,Non Stop,Biz,19.0,29303.7,1190
4497,GoAir,Chennai,Bangalore,08/01/2025,4:45,0h 48m,,Business,15.0,6101.57,290
4498,AIR INDIA,Hyderabad,Bangalore,17/01/2025,12:00,3h 43m,2 stops,BUSINESS,30.0,11833.06,500
4499,GoAir,Bangalore,Hyderabad,2025-01-24,7:45,1h 13m,2 stops,Business,,9382.06,500
4500,AIR INDIA,Hyderabad,HYDERABAD,29-Dec-2025,23:00,6h 5m,1 stop,Eco,20.0,8918.7,1030
4501,indigo,Kolkata,Hyderabad,05/06/2025,21:15,4h 5m,2 stops,Business,27.0,25068.74,1190
4502,Go Air,Banglore,Hyderabad,2025-04-15,3:00,1h 10m,Non Stop,Economy,52.0,3258.27,500
4503,,Bangalore,HYDERABAD,11-Feb-2025,13:00,4h 45m,1 stop,Economy,42.0,3920.17,500
4504,Air India,Mumbai,Bangalore,16-Aug-2025,13:15,1h 38m,2 stops,economy,44.0,6972.22,840
4505,AirAsia,Delhi,Chennai,20/05/2025,11:45,2h 13m,Non Stop,BUSINESS,48.0,29728.3,1760
4506,Spice Jet,Chennai,HYDERABAD,22-Jul-2025,21:45,3h 42m,,BUSINESS,14.0,11040.11,515
4507,SpiceJet,Bangalore,HYDERABAD,2025-09-08,17:00,2h 27m,1 Stop,Economy,3.0,4097.57,500
4508,Go Air,Banglore,Chennai,2025-04-13,22:45,1h 37m,1 stop,Business,29.0,6717.78,290
4509,Vistara,Mumbai,cochin,06-Oct-2025,8:15,2h 8m,1 Stop,Business,1.0,22951.7,860
4510,Go Air,MUMBAI,Chennai,17/11/2025,14:45,3h 2m,,Eco,5.0,7503.42,1030
4511,IndiGo,Chennai,Cochin,2025-12-03,17:00,2h 6m,2+ stops,economy,14.0,4338.22,500
4512,Air India,Bangalore,Hyderabad,10-May-2025,12:45,1h 14m,Non Stop,economy,59.0,3519.77,500
4513,Spice Jet,delhi,Cochin,2025-08-06,20:00,1h 7m,,Eco,40.0,12856.08,2100
4514,IndiGo,MUMBAI,Hyderabad,03/14/2025,19:30,3h 43m,,economy,53.0,4425.24,620
4515,Spice Jet,Hyderabad,cochin,10/12/2025,14:00,3h 40m,1 stop,economy,25.0,4969.44,700
4516,GoAir,MUMBAI,Bangalore,17-Jul-2025,18:15,2h 31m,Non Stop,BUSINESS,48.0,15658.51,840
4517,Air India,Mumbai,Bangalore,2025-09-26,21:00,5h 4m,1 Stop,economy,2.0,6931.3,840
4518,IndiGo,Chennai,Bangalore,10-Sep-2025,20:15,2h 2m,2 stops,Economy,56.0,2565.91,290
4519,IndiGo,Chenai,Cochin,07/14/2025,0:30,2h 30m,Non Stop,Business,34.0,10660.77,500
4520,SpiceJet,Chenai,Chennai,03/11/2025,18:30,2h 41m,,Economy,20.0,7395.5,1030
4521,IndiGo,Banglore,Kolkata,27-Mar-2025,14:30,6h 24m,2+ stops,Business,12.0,37310.41,1560
4522,GoAir,Banglore,Cochin,07/10/2025,19:30,0h 51m,1 stop,Economy,7.0,2689.91,360
4523,SpiceJet,delhi,Chennai,05/06/2025,7:15,1h 53m,1 Stop,BUSINESS,55.0,32889.55,1760
4524,GoAir,MUMBAI,Mumbai,24/02/2025,7:15,2h 56m,2 stops,Biz,34.0,22155.2,1030
4525,indigo,Chenai,Cochin,03/01/2025,16:00,5h 27m,1 stop,Economy,49.0,3833.59,500
4526,Vistara,Mumbai,Hyderabad,24-Aug-2025,0:00,1h 43m,non-stop,Business,,12759.28,620
4527,Air India,Kolkata,Hyderabad,14/09/2025,19:30,8h 29m,,Biz,44.0,27484.71,1190
4528,Spice Jet,Chennai,Kolkata,2025-01-25,15:45,2h 32m,2+ stops,Business,17.0,30891.83,1360
4529,AIR INDIA,Chenai,Cochin,2025-05-05,0:15,2h 43m,2 stops,economy,4.0,4330.85,500
4530,indigo,delhi,Cochin,06/05/2025,8:00,1h 28m,1 Stop,BUSINESS,52.0,39056.78,2100
4531,Spice Jet,MUMBAI,Bangalore,2025-11-13,5:00,1h 3m,1 Stop,Business,36.0,15610.72,840
4532,SpiceJet,Bangalore,cochin,12-Sep-2025,4:00,2h 38m,1 stop,Biz,24.0,7306.24,360
4533,IndiGo,Mumbai,Hyderabad,2025-10-24,8:45,6h 14m,Non Stop,Economy,38.0,4706.8,620
4534,AirAsia,Chenai,Hyderabad,2025-10-19,21:00,1h 48m,Non Stop,Biz,26.0,9475.48,515
4535,,Banglore,Delhi,08/03/2025,1:30,1h 32m,Non Stop,Biz,36.0,32659.45,1740
4536,AIR INDIA,Chennai,Delhi,2025-02-16,21:30,2h 44m,,Biz,46.0,36056.83,1760
4537,SpiceJet,Hyderabad,Kolkata,21-Apr-2025,23:30,0h 53m,non-stop,Eco,51.0,7218.67,1190
4538,GoAir,Bangalore,Cochin,2025-03-03,15:30,1h 23m,Non Stop,Biz,,7036.87,360
4539,Spice Jet,Mumbai,HYDERABAD,2025-02-12,9:15,2h 6m,2+ stops,Business,8.0,14100.19,620
4540,Spice Jet,Chenai,Hyderabad,2025-12-01,2:15,2h 5m,1 stop,Biz,50.0,10630.9,515
4541,IndiGo,Banglore,Mumbai,17/05/2025,4:00,2h 5m,2 stops,Business,33.0,18833.92,840
4542,Spice Jet,Chenai,Cochin,23-Apr-2025,15:45,2h 57m,2 stops,economy,60.0,3297.53,500
4543,Spice Jet,Hyderabad,Mumbai,2025-01-26,17:15,3h 32m,2+ stops,Eco,9.0,5380.2,620
4544,Vistara,Delhi,Cochin,2025-01-28,10:30,2h 50m,2+ stops,Biz,26.0,55424.21,2100
4545,AIR INDIA,MUMBAI,Kolkata,10/25/2025,20:00,3h 31m,1 stop,Business,15.0,37626.79,1650
4546,indigo,Delhi,Chennai,25/02/2025,0:00,2h 14m,1 Stop,,46.0,31833.26,1760
4547,GoAir,Kolkata,Cochin,21-May-2025,9:45,1h 45m,1 Stop,Eco,30.0,12513.26,1900
4548,SpiceJet,MUMBAI,Chennai,2025-11-09,15:30,,Non Stop,Economy,60.0,6394.67,1030
4549,Vistara,Kolkata,Bangalore,2025-12-13,8:45,7h 59m,1 Stop,Biz,2.0,36911.94,1560
4550,Go Air,Hyderabad,Kolkata,2025-04-11,7:15,1h 18m,2+ stops,Eco,27.0,7918.05,1190
4551,SpiceJet,Delhi,Mumbai,02/28/2025,10:15,4h 17m,,Eco,59.0,7489.97,1150
4552,SpiceJet,Mumbai,Delhi,2025-12-06,10:15,7h 32m,2+ stops,Economy,57.0,8340.1,1150
4553,AirAsia,Banglore,Kolkata,14-Oct-2025,2:30,1h 57m,1 Stop,Business,12.0,29893.54,1560
4554,Air India,Chenai,Delhi,04/03/2025,4:00,0h 49m,1 Stop,economy,29.0,13306.46,1760
4555,SpiceJet,Mumbai,Bangalore,12/08/2025,1:30,1h 37m,2 stops,Business,47.0,15582.29,840
4556,Spice Jet,Chenai,Cochin,2025-01-31,14:45,2h 47m,2 stops,Eco,11.0,3980.52,500
4557,SpiceJet,delhi,Bangalore,28-Dec-2025,13:00,5h 19m,Non Stop,BUSINESS,32.0,34061.49,1740
4558,SpiceJet,Chennai,Hyderabad,26-Aug-2025,14:30,3h 41m,Non Stop,Eco,36.0,3673.07,515
4559,GoAir,delhi,Mumbai,20-Dec-2025,14:00,4h 40m,,Biz,5.0,21709.45,1150
4560,AIR INDIA,Bangalore,Delhi,08/07/2025,17:30,5h 31m,2 stops,BUSINESS,51.0,37539.63,1740
4561,Go Air,delhi,Hyderabad,01/16/2025,0:15,3h 32m,1 Stop,,41.0,7820.85,1260
4562,Vistara,Chennai,Mumbai,13-Sep-2025,19:45,3h 39m,1 Stop,BUSINESS,19.0,25370.45,1030
